login_id,msan,dt,total
fizayusoff@unifi,SKT,12/19/2014,1
fizayusoff@unifi,SKT,12/19/2014,2
fizayusoff@unifi,SKT,12/19/2014,1
fizayusoff@unifi,SKT,1/7/2015,1
fizayusoff@unifi,SKT,1/8/2015,1
fizayusoff@unifi,SKT,1/9/2015,1
fizayusoff@unifi,SKT,1/22/2015,1
fizayusoff@unifi,SKT,1/27/2015,2
fizayusoff@unifi,SKT,1/31/2015,1
fizayusoff@unifi,SKT,2/5/2015,1
fizayusoff@unifi,SKT,2/13/2015,1
fizayusoff@unifi,SKT,3/20/2015,1
fizayusoff@unifi,SKT,3/23/2015,1
fizayusoff@unifi,SKT,4/20/2015,1
fizayusoff@unifi,SKT,6/1/2015,1
fizayusoff@unifi,SKT,6/3/2015,1
fizayusoff@unifi,SKT,6/7/2015,1
fizayusoff@unifi,SKT,6/11/2015,1
fizayusoff@unifi,SKT,6/13/2015,1
fizayusoff@unifi,SKT,6/15/2015,1
fizayusoff@unifi,SKT,6/30/2015,2
fizayusoff@unifi,SKT,7/21/2015,1
fizayusoff@unifi,SKT,8/3/2015,2
fizayusoff@unifi,SKT,8/4/2015,1
fizayusoff@unifi,SKT,8/7/2015,1
fizayusoff@unifi,SKT,8/11/2015,1
fizayusoff@unifi,SKT,8/14/2015,1
fizayusoff@unifi,SKT,8/24/2015,2
fizayusoff@unifi,SKT,9/6/2015,3
fizayusoff@unifi,SKT,9/10/2015,1
fizayusoff@unifi,SKT,9/10/2015,1
fizayusoff@unifi,SKT,9/17/2015,1
fizayusoff@unifi,SKT,10/1/2015,1
fizayusoff@unifi,SKT,10/2/2015,1
gmonts28@unifi,CBJ,11/17/2014,3
gmonts28@unifi,CBJ,12/13/2014,3
gmonts28@unifi,CBJ,12/14/2014,1
gmonts28@unifi,CBJ,12/15/2014,1
gmonts28@unifi,CBJ,12/16/2014,1
gmonts28@unifi,CBJ,12/17/2014,2
gmonts28@unifi,CBJ,12/19/2014,1
gmonts28@unifi,CBJ,12/19/2014,1
gmonts28@unifi,CBJ,12/19/2014,5
gmonts28@unifi,CBJ,12/19/2014,6
gmonts28@unifi,CBJ,12/19/2014,1
gmonts28@unifi,CBJ,12/20/2014,1
gmonts28@unifi,CBJ,12/23/2014,1
gmonts28@unifi,CBJ,1/3/2015,3
gmonts28@unifi,CBJ,1/16/2015,2
gmonts28@unifi,CBJ,1/24/2015,1
gmonts28@unifi,CBJ,1/26/2015,2
gmonts28@unifi,CBJ,1/27/2015,1
gmonts28@unifi,CBJ,1/31/2015,4
gmonts28@unifi,CBJ,2/1/2015,5
gmonts28@unifi,CBJ,2/2/2015,1
gmonts28@unifi,CBJ,2/5/2015,1
gmonts28@unifi,CBJ,2/7/2015,2
gmonts28@unifi,CBJ,2/12/2015,4
gmonts28@unifi,CBJ,2/14/2015,2
gmonts28@unifi,CBJ,2/17/2015,1
gmonts28@unifi,CBJ,2/21/2015,1
gmonts28@unifi,CBJ,2/24/2015,2
gmonts28@unifi,CBJ,2/24/2015,2
gmonts28@unifi,CBJ,2/25/2015,1
gmonts28@unifi,CBJ,2/26/2015,1
gmonts28@unifi,CBJ,2/27/2015,5
gmonts28@unifi,CBJ,2/28/2015,5
gmonts28@unifi,CBJ,3/2/2015,1
gmonts28@unifi,CBJ,3/4/2015,1
gmonts28@unifi,CBJ,3/5/2015,3
gmonts28@unifi,CBJ,3/6/2015,1
gmonts28@unifi,CBJ,3/8/2015,1
gmonts28@unifi,CBJ,3/9/2015,2
gmonts28@unifi,CBJ,3/11/2015,2
gmonts28@unifi,CBJ,3/15/2015,1
gmonts28@unifi,CBJ,3/18/2015,3
gmonts28@unifi,CBJ,3/26/2015,1
gmonts28@unifi,CBJ,3/29/2015,1
gmonts28@unifi,CBJ,3/30/2015,1
gmonts28@unifi,CBJ,4/1/2015,2
gmonts28@unifi,CBJ,4/1/2015,3
gmonts28@unifi,CBJ,4/2/2015,1
gmonts28@unifi,CBJ,4/2/2015,1
gmonts28@unifi,CBJ,4/3/2015,1
gmonts28@unifi,CBJ,4/7/2015,2
gmonts28@unifi,CBJ,4/8/2015,1
gmonts28@unifi,CBJ,4/20/2015,1
gmonts28@unifi,CBJ,4/20/2015,1
gmonts28@unifi,CBJ,4/20/2015,1
gmonts28@unifi,CBJ,4/20/2015,1
gmonts28@unifi,CBJ,4/23/2015,1
gmonts28@unifi,CBJ,4/24/2015,1
gmonts28@unifi,CBJ,4/25/2015,2
gmonts28@unifi,CBJ,4/26/2015,3
gmonts28@unifi,CBJ,4/27/2015,2
gmonts28@unifi,CBJ,4/28/2015,1
gmonts28@unifi,CBJ,4/30/2015,2
gmonts28@unifi,CBJ,5/1/2015,2
gmonts28@unifi,CBJ,5/6/2015,1
gmonts28@unifi,CBJ,5/12/2015,3
gmonts28@unifi,CBJ,5/12/2015,1
gmonts28@unifi,CBJ,5/12/2015,2
gmonts28@unifi,CBJ,5/12/2015,1
gmonts28@unifi,CBJ,5/15/2015,4
gmonts28@unifi,CBJ,5/17/2015,2
gmonts28@unifi,CBJ,5/18/2015,1
gmonts28@unifi,CBJ,5/20/2015,1
gmonts28@unifi,CBJ,5/22/2015,3
gmonts28@unifi,CBJ,5/24/2015,1
gmonts28@unifi,CBJ,5/25/2015,2
gmonts28@unifi,CBJ,5/26/2015,2
gmonts28@unifi,CBJ,5/27/2015,1
gmonts28@unifi,CBJ,6/1/2015,1
gmonts28@unifi,CBJ,6/1/2015,1
gmonts28@unifi,CBJ,6/1/2015,1
gmonts28@unifi,CBJ,6/7/2015,1
gmonts28@unifi,CBJ,6/8/2015,2
gmonts28@unifi,CBJ,6/10/2015,2
gmonts28@unifi,CBJ,6/13/2015,3
gmonts28@unifi,CBJ,6/17/2015,2
gmonts28@unifi,CBJ,6/23/2015,3
gmonts28@unifi,CBJ,6/30/2015,4
gmonts28@unifi,CBJ,7/3/2015,2
gmonts28@unifi,CBJ,7/4/2015,1
gmonts28@unifi,CBJ,7/5/2015,3
gmonts28@unifi,CBJ,7/8/2015,1
gmonts28@unifi,CBJ,7/15/2015,1
gmonts28@unifi,CBJ,7/15/2015,2
gmonts28@unifi,CBJ,7/17/2015,1
gmonts28@unifi,CBJ,7/19/2015,6
gmonts28@unifi,CBJ,7/21/2015,2
gmonts28@unifi,CBJ,7/22/2015,3
gmonts28@unifi,CBJ,7/25/2015,1
gmonts28@unifi,CBJ,8/4/2015,1
gmonts28@unifi,CBJ,8/4/2015,1
gmonts28@unifi,CBJ,8/6/2015,1
gmonts28@unifi,CBJ,8/11/2015,1
gmonts28@unifi,CBJ,8/12/2015,1
gmonts28@unifi,CBJ,8/15/2015,1
gmonts28@unifi,CBJ,8/20/2015,1
gmonts28@unifi,CBJ,8/24/2015,1
gmonts28@unifi,CBJ,8/24/2015,1
gmonts28@unifi,CBJ,8/27/2015,2
gmonts28@unifi,CBJ,8/31/2015,1
gmonts28@unifi,CBJ,9/10/2015,1
gmonts28@unifi,CBJ,9/13/2015,2
gmonts28@unifi,CBJ,9/14/2015,2
gmonts28@unifi,CBJ,9/17/2015,2
gmonts28@unifi,CBJ,9/18/2015,1
gmonts28@unifi,CBJ,10/1/2015,2
gurinderpal@unifi,CBJ,2/4/2014,2
gurinderpal@unifi,CBJ,2/8/2014,1
gurinderpal@unifi,CBJ,2/10/2014,1
gurinderpal@unifi,CBJ,2/14/2014,1
gurinderpal@unifi,CBJ,2/15/2014,3
gurinderpal@unifi,CBJ,2/17/2014,2
gurinderpal@unifi,CBJ,2/22/2014,6
gurinderpal@unifi,CBJ,2/24/2014,1
gurinderpal@unifi,CBJ,2/27/2014,2
gurinderpal@unifi,CBJ,3/4/2014,1
gurinderpal@unifi,CBJ,3/4/2014,12
gurinderpal@unifi,CBJ,3/4/2014,6
gurinderpal@unifi,CBJ,3/4/2014,1
gurinderpal@unifi,CBJ,3/5/2014,1
gurinderpal@unifi,CBJ,3/6/2014,1
gurinderpal@unifi,CBJ,3/12/2014,1
gurinderpal@unifi,CBJ,3/19/2014,1
gurinderpal@unifi,CBJ,3/20/2014,1
gurinderpal@unifi,CBJ,3/23/2014,1
gurinderpal@unifi,CBJ,3/31/2014,4
gurinderpal@unifi,CBJ,4/2/2014,3
gurinderpal@unifi,CBJ,4/2/2014,1
gurinderpal@unifi,CBJ,4/2/2014,1
gurinderpal@unifi,CBJ,4/2/2014,1
gurinderpal@unifi,CBJ,4/2/2014,3
gurinderpal@unifi,CBJ,4/2/2014,1
gurinderpal@unifi,CBJ,4/5/2014,1
gurinderpal@unifi,CBJ,4/6/2014,1
gurinderpal@unifi,CBJ,4/9/2014,3
gurinderpal@unifi,CBJ,4/10/2014,1
gurinderpal@unifi,CBJ,4/15/2014,1
gurinderpal@unifi,CBJ,4/22/2014,1
gurinderpal@unifi,CBJ,4/27/2014,2
gurinderpal@unifi,CBJ,5/1/2014,1
gurinderpal@unifi,CBJ,5/3/2014,1
gurinderpal@unifi,CBJ,5/5/2014,1
gurinderpal@unifi,CBJ,5/5/2014,2
gurinderpal@unifi,CBJ,5/5/2014,3
gurinderpal@unifi,CBJ,5/5/2014,2
gurinderpal@unifi,CBJ,5/5/2014,1
gurinderpal@unifi,CBJ,5/5/2014,1
gurinderpal@unifi,CBJ,5/18/2014,2
gurinderpal@unifi,CBJ,5/24/2014,3
gurinderpal@unifi,CBJ,5/25/2014,2
gurinderpal@unifi,CBJ,5/29/2014,1
gurinderpal@unifi,CBJ,5/30/2014,2
gurinderpal@unifi,CBJ,6/8/2014,2
gurinderpal@unifi,CBJ,6/11/2014,4
gurinderpal@unifi,CBJ,6/12/2014,3
gurinderpal@unifi,CBJ,6/13/2014,2
gurinderpal@unifi,CBJ,6/14/2014,1
gurinderpal@unifi,CBJ,6/15/2014,1
gurinderpal@unifi,CBJ,6/16/2014,1
gurinderpal@unifi,CBJ,6/17/2014,3
gurinderpal@unifi,CBJ,6/18/2014,2
gurinderpal@unifi,CBJ,6/27/2014,4
gurinderpal@unifi,CBJ,6/29/2014,1
gurinderpal@unifi,CBJ,7/1/2014,4
gurinderpal@unifi,CBJ,7/1/2014,2
gurinderpal@unifi,CBJ,7/1/2014,2
gurinderpal@unifi,CBJ,7/1/2014,2
gurinderpal@unifi,CBJ,7/1/2014,2
gurinderpal@unifi,CBJ,7/1/2014,1
gurinderpal@unifi,CBJ,7/1/2014,2
gurinderpal@unifi,CBJ,7/6/2014,1
gurinderpal@unifi,CBJ,7/12/2014,2
gurinderpal@unifi,CBJ,7/16/2014,2
gurinderpal@unifi,CBJ,7/18/2014,1
gurinderpal@unifi,CBJ,7/22/2014,1
gurinderpal@unifi,CBJ,7/30/2014,1
gurinderpal@unifi,CBJ,8/6/2014,2
gurinderpal@unifi,CBJ,8/8/2014,1
gurinderpal@unifi,CBJ,8/19/2014,1
gurinderpal@unifi,CBJ,9/2/2014,2
gurinderpal@unifi,CBJ,9/2/2014,1
gurinderpal@unifi,CBJ,9/12/2014,1
gurinderpal@unifi,CBJ,9/28/2014,2
gurinderpal@unifi,CBJ,10/1/2014,1
gurinderpal@unifi,CBJ,10/1/2014,1
gurinderpal@unifi,CBJ,10/2/2014,1
gurinderpal@unifi,CBJ,10/3/2014,1
gurinderpal@unifi,CBJ,10/8/2014,1
gurinderpal@unifi,CBJ,10/15/2014,1
gurinderpal@unifi,CBJ,10/16/2014,1
gurinderpal@unifi,CBJ,10/17/2014,1
gurinderpal@unifi,CBJ,10/21/2014,1
gurinderpal@unifi,CBJ,11/1/2014,1
gurinderpal@unifi,CBJ,11/2/2014,1
gurinderpal@unifi,CBJ,11/24/2014,1
gurinderpal@unifi,CBJ,11/30/2014,2
gurinderpal@unifi,CBJ,12/4/2014,1
gurinderpal@unifi,CBJ,12/8/2014,1
gurinderpal@unifi,CBJ,12/17/2014,1
gurinderpal@unifi,CBJ,12/19/2014,1
gurinderpal@unifi,CBJ,12/20/2014,1
gurinderpal@unifi,CBJ,12/22/2014,1
gurinderpal@unifi,CBJ,1/2/2015,1
gurinderpal@unifi,CBJ,1/3/2015,1
gurinderpal@unifi,CBJ,1/4/2015,2
gurinderpal@unifi,CBJ,1/5/2015,1
gurinderpal@unifi,CBJ,1/6/2015,1
gurinderpal@unifi,CBJ,1/23/2015,1
gurinderpal@unifi,CBJ,1/24/2015,1
gurinderpal@unifi,CBJ,1/25/2015,1
gurinderpal@unifi,CBJ,1/27/2015,3
gurinderpal@unifi,CBJ,1/29/2015,2
gurinderpal@unifi,CBJ,1/31/2015,1
gurinderpal@unifi,CBJ,2/5/2015,2
gurinderpal@unifi,CBJ,2/6/2015,1
gurinderpal@unifi,CBJ,2/12/2015,1
gurinderpal@unifi,CBJ,2/14/2015,1
gurinderpal@unifi,CBJ,2/17/2015,1
gurinderpal@unifi,CBJ,2/18/2015,1
gurinderpal@unifi,CBJ,2/20/2015,2
gurinderpal@unifi,CBJ,2/21/2015,1
gurinderpal@unifi,CBJ,2/23/2015,1
gurinderpal@unifi,CBJ,2/24/2015,1
gurinderpal@unifi,CBJ,2/24/2015,1
gurinderpal@unifi,CBJ,3/2/2015,1
gurinderpal@unifi,CBJ,3/4/2015,1
gurinderpal@unifi,CBJ,3/6/2015,3
gurinderpal@unifi,CBJ,3/9/2015,1
gurinderpal@unifi,CBJ,3/12/2015,1
gurinderpal@unifi,CBJ,3/13/2015,1
gurinderpal@unifi,CBJ,3/16/2015,1
gurinderpal@unifi,CBJ,3/28/2015,1
gurinderpal@unifi,CBJ,3/29/2015,1
gurinderpal@unifi,CBJ,4/1/2015,1
gurinderpal@unifi,CBJ,4/1/2015,3
gurinderpal@unifi,CBJ,4/3/2015,1
gurinderpal@unifi,CBJ,4/19/2015,2
gurinderpal@unifi,CBJ,4/20/2015,2
gurinderpal@unifi,CBJ,4/20/2015,1
gurinderpal@unifi,CBJ,4/20/2015,1
gurinderpal@unifi,CBJ,4/20/2015,1
gurinderpal@unifi,CBJ,4/23/2015,1
gurinderpal@unifi,CBJ,4/26/2015,1
gurinderpal@unifi,CBJ,4/27/2015,1
gurinderpal@unifi,CBJ,4/29/2015,2
gurinderpal@unifi,CBJ,5/1/2015,1
gurinderpal@unifi,CBJ,5/2/2015,3
gurinderpal@unifi,CBJ,5/12/2015,1
gurinderpal@unifi,CBJ,5/14/2015,2
gurinderpal@unifi,CBJ,5/20/2015,1
gurinderpal@unifi,CBJ,5/26/2015,4
gurinderpal@unifi,CBJ,5/29/2015,1
gurinderpal@unifi,CBJ,5/30/2015,2
gurinderpal@unifi,CBJ,6/1/2015,1
gurinderpal@unifi,CBJ,6/12/2015,1
gurinderpal@unifi,CBJ,6/14/2015,1
gurinderpal@unifi,CBJ,6/22/2015,1
gurinderpal@unifi,CBJ,6/23/2015,1
gurinderpal@unifi,CBJ,6/30/2015,1
gurinderpal@unifi,CBJ,7/8/2015,1
gurinderpal@unifi,CBJ,7/15/2015,1
gurinderpal@unifi,CBJ,7/26/2015,1
gurinderpal@unifi,CBJ,8/1/2015,9
gurinderpal@unifi,CBJ,8/2/2015,1
gurinderpal@unifi,CBJ,8/4/2015,1
gurinderpal@unifi,CBJ,8/10/2015,1
gurinderpal@unifi,CBJ,8/16/2015,4
gurinderpal@unifi,CBJ,8/20/2015,2
gurinderpal@unifi,CBJ,8/24/2015,1
gurinderpal@unifi,CBJ,8/24/2015,1
gurinderpal@unifi,CBJ,9/3/2015,1
gurinderpal@unifi,CBJ,9/6/2015,1
gurinderpal@unifi,CBJ,9/10/2015,2
gurinderpal@unifi,CBJ,9/10/2015,2
gurinderpal@unifi,CBJ,9/10/2015,2
gurinderpal@unifi,CBJ,9/11/2015,2
gurinderpal@unifi,CBJ,10/1/2015,1
gurinderpal@unifi,CBJ,10/1/2015,1
gurinderpal@unifi,CBJ,10/1/2015,1
gurinderpal@unifi,CBJ,10/1/2015,1
hafisya1710@unifi,PUJ,1/7/2014,1
hafisya1710@unifi,PUJ,1/8/2014,1
hafisya1710@unifi,PUJ,1/9/2014,1
hafisya1710@unifi,PUJ,1/12/2014,1
hafisya1710@unifi,PUJ,2/7/2014,1
hafisya1710@unifi,PUJ,2/10/2014,1
hafisya1710@unifi,PUJ,2/13/2014,1
hafisya1710@unifi,PUJ,2/15/2014,1
hafisya1710@unifi,PUJ,2/16/2014,1
hafisya1710@unifi,PUJ,2/20/2014,1
hafisya1710@unifi,PUJ,3/4/2014,2
hafisya1710@unifi,PUJ,3/5/2014,2
hafisya1710@unifi,PUJ,3/9/2014,1
hafisya1710@unifi,PUJ,4/3/2014,1
hafisya1710@unifi,PUJ,4/5/2014,4
hafisya1710@unifi,PUJ,4/9/2014,1
hafisya1710@unifi,PUJ,4/12/2014,1
hafisya1710@unifi,PUJ,4/22/2014,1
hafisya1710@unifi,PUJ,5/5/2014,2
hafisya1710@unifi,PUJ,5/5/2014,1
hafisya1710@unifi,PUJ,5/5/2014,2
hafisya1710@unifi,PUJ,5/5/2014,1
hafisya1710@unifi,PUJ,5/6/2014,1
hafisya1710@unifi,PUJ,5/9/2014,1
hafisya1710@unifi,PUJ,5/12/2014,1
hafisya1710@unifi,PUJ,5/13/2014,1
hafisya1710@unifi,PUJ,5/19/2014,1
hafisya1710@unifi,PUJ,5/21/2014,1
hafisya1710@unifi,PUJ,5/28/2014,1
hafisya1710@unifi,PUJ,5/31/2014,1
hafisya1710@unifi,PUJ,6/3/2014,1
hafisya1710@unifi,PUJ,6/4/2014,1
hafisya1710@unifi,PUJ,6/17/2014,1
hafisya1710@unifi,PUJ,6/19/2014,1
hafisya1710@unifi,PUJ,7/1/2014,1
hafisya1710@unifi,PUJ,7/9/2014,1
hafisya1710@unifi,PUJ,7/27/2014,1
hafisya1710@unifi,PUJ,7/31/2014,1
hafisya1710@unifi,PUJ,8/4/2014,1
hafisya1710@unifi,PUJ,8/4/2014,1
hafisya1710@unifi,PUJ,8/5/2014,1
hafisya1710@unifi,PUJ,8/7/2014,2
hafisya1710@unifi,PUJ,8/12/2014,1
hafisya1710@unifi,PUJ,8/18/2014,2
hafisya1710@unifi,PUJ,8/20/2014,1
hafisya1710@unifi,PUJ,8/22/2014,1
hafisya1710@unifi,PUJ,8/23/2014,1
hafisya1710@unifi,PUJ,9/2/2014,1
hafisya1710@unifi,PUJ,9/8/2014,1
hafisya1710@unifi,PUJ,9/10/2014,2
hafisya1710@unifi,PUJ,10/1/2014,1
hafisya1710@unifi,PUJ,10/1/2014,2
hafisya1710@unifi,PUJ,10/6/2014,1
hafisya1710@unifi,PUJ,10/8/2014,1
hafisya1710@unifi,PUJ,10/15/2014,3
hafisya1710@unifi,PUJ,10/16/2014,1
hafisya1710@unifi,PUJ,10/18/2014,2
hafisya1710@unifi,PUJ,10/28/2014,1
hafisya1710@unifi,PUJ,11/5/2014,1
hafisya1710@unifi,PUJ,11/10/2014,1
hafisya1710@unifi,PUJ,11/26/2014,1
hafisya1710@unifi,PUJ,11/27/2014,1
hafisya1710@unifi,PUJ,11/29/2014,2
hafisya1710@unifi,PUJ,12/2/2014,1
hafisya1710@unifi,PUJ,12/5/2014,1
hafisya1710@unifi,PUJ,12/14/2014,1
hafisya1710@unifi,PUJ,12/15/2014,1
hafisya1710@unifi,PUJ,12/17/2014,1
hafisya1710@unifi,PUJ,12/19/2014,2
hafisya1710@unifi,PUJ,12/19/2014,1
hafisya1710@unifi,PUJ,12/19/2014,2
hafisya1710@unifi,PUJ,12/21/2014,2
hafisya1710@unifi,PUJ,12/22/2014,1
hafisya1710@unifi,PUJ,12/24/2014,1
hafisya1710@unifi,PUJ,12/26/2014,1
hafisya1710@unifi,PUJ,12/27/2014,1
hafisya1710@unifi,PUJ,12/31/2014,1
hafisya1710@unifi,PUJ,1/7/2015,1
hafisya1710@unifi,PUJ,1/8/2015,1
hafisya1710@unifi,PUJ,1/11/2015,1
hafisya1710@unifi,PUJ,1/12/2015,2
hafisya1710@unifi,PUJ,1/22/2015,1
hafisya1710@unifi,PUJ,1/22/2015,1
hafisya1710@unifi,PUJ,1/23/2015,3
hafisya1710@unifi,PUJ,1/24/2015,2
hafisya1710@unifi,PUJ,1/25/2015,1
hafisya1710@unifi,PUJ,1/26/2015,4
hafisya1710@unifi,PUJ,1/27/2015,4
hafisya1710@unifi,PUJ,1/31/2015,1
hafisya1710@unifi,PUJ,2/5/2015,1
hafisya1710@unifi,PUJ,2/5/2015,1
hafisya1710@unifi,PUJ,2/17/2015,1
hafisya1710@unifi,PUJ,2/24/2015,1
hafisya1710@unifi,PUJ,2/24/2015,1
hafisya1710@unifi,PUJ,2/24/2015,1
hafisya1710@unifi,PUJ,2/24/2015,2
hafisya1710@unifi,PUJ,2/27/2015,1
hafisya1710@unifi,PUJ,2/28/2015,1
hafisya1710@unifi,PUJ,3/1/2015,1
hafisya1710@unifi,PUJ,3/2/2015,1
hafisya1710@unifi,PUJ,3/6/2015,1
hafisya1710@unifi,PUJ,3/7/2015,1
hafisya1710@unifi,PUJ,3/9/2015,1
hafisya1710@unifi,PUJ,3/13/2015,1
hafisya1710@unifi,PUJ,3/17/2015,1
hafisya1710@unifi,PUJ,3/20/2015,3
hafisya1710@unifi,PUJ,3/21/2015,2
hafisya1710@unifi,PUJ,3/24/2015,1
hafisya1710@unifi,PUJ,3/25/2015,1
hafisya1710@unifi,PUJ,3/30/2015,1
hafisya1710@unifi,PUJ,4/1/2015,1
hafisya1710@unifi,PUJ,4/2/2015,1
hafisya1710@unifi,PUJ,4/3/2015,1
hafisya1710@unifi,PUJ,4/3/2015,1
hafisya1710@unifi,PUJ,4/4/2015,3
hafisya1710@unifi,PUJ,4/5/2015,1
hafisya1710@unifi,PUJ,4/6/2015,1
hafisya1710@unifi,PUJ,4/7/2015,1
hafisya1710@unifi,PUJ,4/8/2015,2
hafisya1710@unifi,PUJ,4/15/2015,1
hafisya1710@unifi,PUJ,4/20/2015,1
hafisya1710@unifi,PUJ,4/20/2015,1
hafisya1710@unifi,PUJ,4/20/2015,2
hafisya1710@unifi,PUJ,4/20/2015,2
hafisya1710@unifi,PUJ,4/21/2015,1
hafisya1710@unifi,PUJ,4/22/2015,1
hafisya1710@unifi,PUJ,4/25/2015,1
hafisya1710@unifi,PUJ,4/26/2015,1
hafisya1710@unifi,PUJ,4/29/2015,1
hafisya1710@unifi,PUJ,5/4/2015,1
hafisya1710@unifi,PUJ,5/5/2015,1
hafisya1710@unifi,PUJ,5/12/2015,1
hafisya1710@unifi,PUJ,5/12/2015,1
hafisya1710@unifi,PUJ,5/12/2015,1
hafisya1710@unifi,PUJ,5/12/2015,3
hafisya1710@unifi,PUJ,5/17/2015,2
hafisya1710@unifi,PUJ,5/21/2015,1
hafisya1710@unifi,PUJ,5/27/2015,1
hafisya1710@unifi,PUJ,5/30/2015,1
hafisya1710@unifi,PUJ,6/1/2015,2
hafisya1710@unifi,PUJ,6/1/2015,1
hafisya1710@unifi,PUJ,6/1/2015,1
hafisya1710@unifi,PUJ,6/2/2015,3
hafisya1710@unifi,PUJ,6/4/2015,1
hafisya1710@unifi,PUJ,6/7/2015,2
hafisya1710@unifi,PUJ,6/8/2015,2
hafisya1710@unifi,PUJ,6/12/2015,1
hafisya1710@unifi,PUJ,6/18/2015,3
hafisya1710@unifi,PUJ,6/22/2015,2
hafisya1710@unifi,PUJ,6/26/2015,2
hafisya1710@unifi,PUJ,6/28/2015,1
hafisya1710@unifi,PUJ,6/30/2015,1
hafisya1710@unifi,PUJ,6/30/2015,1
hafisya1710@unifi,PUJ,6/30/2015,2
hafisya1710@unifi,PUJ,7/1/2015,1
hafisya1710@unifi,PUJ,7/1/2015,1
hafisya1710@unifi,PUJ,7/2/2015,1
hafisya1710@unifi,PUJ,7/6/2015,1
hafisya1710@unifi,PUJ,7/13/2015,1
hafisya1710@unifi,PUJ,7/16/2015,1
hafisya1710@unifi,PUJ,7/21/2015,1
hafisya1710@unifi,PUJ,7/22/2015,1
hafisya1710@unifi,PUJ,7/23/2015,1
hafisya1710@unifi,PUJ,7/28/2015,1
hafisya1710@unifi,PUJ,8/4/2015,1
hafisya1710@unifi,PUJ,8/4/2015,1
hafisya1710@unifi,PUJ,8/4/2015,2
hafisya1710@unifi,PUJ,8/7/2015,2
hafisya1710@unifi,PUJ,8/12/2015,2
hafisya1710@unifi,PUJ,8/14/2015,1
hafisya1710@unifi,PUJ,8/16/2015,1
hafisya1710@unifi,PUJ,8/17/2015,3
hafisya1710@unifi,PUJ,8/20/2015,1
hafisya1710@unifi,PUJ,8/24/2015,1
hafisya1710@unifi,PUJ,8/25/2015,1
hafisya1710@unifi,PUJ,8/27/2015,1
hafisya1710@unifi,PUJ,8/28/2015,1
hafisya1710@unifi,PUJ,8/29/2015,1
hafisya1710@unifi,PUJ,8/31/2015,1
hafisya1710@unifi,PUJ,9/1/2015,1
hafisya1710@unifi,PUJ,9/2/2015,2
hafisya1710@unifi,PUJ,9/3/2015,1
hafisya1710@unifi,PUJ,9/6/2015,1
hafisya1710@unifi,PUJ,9/10/2015,1
hafisya1710@unifi,PUJ,9/10/2015,1
hafisya1710@unifi,PUJ,9/10/2015,3
hafisya1710@unifi,PUJ,9/11/2015,2
hafisya1710@unifi,PUJ,9/13/2015,1
hafisya1710@unifi,PUJ,9/14/2015,1
hafisya1710@unifi,PUJ,9/17/2015,3
hafisya1710@unifi,PUJ,9/18/2015,1
hafisya1710@unifi,PUJ,9/19/2015,1
hafisya1710@unifi,PUJ,10/1/2015,4
hafisya1710@unifi,PUJ,10/1/2015,1
hafisya1710@unifi,PUJ,10/1/2015,4
hafisya1710@unifi,PUJ,10/1/2015,3
hafisya1710@unifi,PUJ,10/1/2015,2
hafisya1710@unifi,PUJ,10/1/2015,2
hafisya1710@unifi,PUJ,10/2/2015,1
hafiz5389@unifi,CBJ,1/4/2014,1
hafiz5389@unifi,CBJ,1/5/2014,3
hafiz5389@unifi,CBJ,1/8/2014,1
hafiz5389@unifi,CBJ,1/9/2014,1
hafiz5389@unifi,CBJ,1/13/2014,1
hafiz5389@unifi,CBJ,1/14/2014,1
hafiz5389@unifi,CBJ,1/20/2014,4
hafiz5389@unifi,CBJ,1/24/2014,2
hafiz5389@unifi,CBJ,1/26/2014,1
hafiz5389@unifi,CBJ,1/29/2014,1
hafiz5389@unifi,CBJ,2/1/2014,2
hafiz5389@unifi,CBJ,2/7/2014,1
hafiz5389@unifi,CBJ,2/10/2014,9
hafiz5389@unifi,CBJ,2/16/2014,2
hafiz5389@unifi,CBJ,2/20/2014,3
hafiz5389@unifi,CBJ,2/27/2014,1
hafiz5389@unifi,CBJ,3/3/2014,2
hafiz5389@unifi,CBJ,3/4/2014,1
hafiz5389@unifi,CBJ,3/12/2014,1
hafiz5389@unifi,CBJ,3/18/2014,3
hafiz5389@unifi,CBJ,3/23/2014,1
hafiz5389@unifi,CBJ,3/31/2014,3
hafiz5389@unifi,CBJ,4/1/2014,1
hafiz5389@unifi,CBJ,4/2/2014,1
hafiz5389@unifi,CBJ,4/2/2014,1
hafiz5389@unifi,CBJ,4/2/2014,1
hafiz5389@unifi,CBJ,4/3/2014,1
hafiz5389@unifi,CBJ,4/5/2014,1
hafiz5389@unifi,CBJ,4/12/2014,1
hafiz5389@unifi,CBJ,4/20/2014,3
hafiz5389@unifi,CBJ,4/21/2014,3
hafiz5389@unifi,CBJ,4/22/2014,1
hafiz5389@unifi,CBJ,4/23/2014,2
hafiz5389@unifi,CBJ,4/27/2014,1
hafiz5389@unifi,CBJ,5/1/2014,2
hafiz5389@unifi,CBJ,5/5/2014,1
hafiz5389@unifi,CBJ,5/5/2014,1
hafiz5389@unifi,CBJ,5/5/2014,2
hafiz5389@unifi,CBJ,5/6/2014,1
hafiz5389@unifi,CBJ,5/8/2014,2
hafiz5389@unifi,CBJ,5/9/2014,1
hafiz5389@unifi,CBJ,5/11/2014,1
